head,relation,tail,label
dt_P49279,drug,drug_12389,0
dt_Q9H015,drug,drug_24934,0
dt_Q15858,drug,drug_5126051,0
dt_Q9NPC2,drug,drug_6456,0
dt_P05141,drug,drug_447277,0
dt_Q96CQ1,drug,drug_160493,0
dt_Q9P2C5,drug,drug_10077147,0
dt_Q9H9B4,drug,drug_10614,0
dt_Q6PML9,drug,drug_10271028,0
dt_Q9NYZ2,drug,drug_34466,0
dt_P30825,drug,drug_10410511,0
dt_A0PJK1,drug,drug_66249,0
dt_Q9H598,drug,drug_3034010,0
dt_O60721,drug,drug_91565,0
dt_Q9UPI3,drug,drug_9661141,0
dt_P43003,drug,drug_11583423,0
dt_Q86UW1,drug,drug_5742832,0
dt_Q9NY26,drug,drug_6581,0
dt_O95436,drug,drug_56008,0
dt_O15440,drug,drug_68066,0
dt_Q9Y2E8,drug,drug_454858,0
dt_Q96JW4,drug,drug_15897,0
dt_P43004,drug,drug_26447,0
dt_Q13936,drug,drug_9301,0
dt_Q05940,drug,drug_124087,0
dt_Q15878,drug,drug_31703,0
dt_Q6NT16,drug,drug_148124,0
dt_O15244,drug,drug_16129670,0
dt_P55851,drug,drug_9578005,0
dt_Q7RTX9,drug,drug_8606,0
dt_Q96DW6,drug,drug_4273754,0
dt_Q3KNW5,drug,drug_33565,0
dt_P43005,drug,drug_16213095,0
dt_Q9H1V8,drug,drug_10328286,0
dt_P12236,drug,drug_6438354,0
dt_P16260,drug,drug_72390,0
dt_Q8TE54,drug,drug_13940,0
dt_P28288,drug,drug_14290,0
dt_Q5PT55,drug,drug_21958071,0
dt_O15438,drug,drug_16050824,0
dt_P19634,drug,drug_36314,0
dt_O14863,drug,drug_56851583,0
dt_Q9NSD5,drug,drug_65805,0
dt_P14672,drug,drug_5486195,0
dt_Q8IZM9,drug,drug_135411,0
dt_Q0GE19,drug,drug_135410911,0
dt_Q9UMX9,drug,drug_5282253,0
dt_P55851,drug,drug_53316710,0
dt_P36021,drug,drug_102004833,0
dt_Q9UBJ2,drug,drug_56928060,0
dt_Q5T3U5,drug,drug_9960660,0
dt_P05141,drug,drug_11957714,0
dt_Q8NEW0,drug,drug_5888,0
dt_Q16348,drug,drug_66320,0
dt_Q8N357,drug,drug_6473762,0
dt_Q12960,drug,drug_44428631,0
dt_Q14916,drug,drug_3510570,0
dt_Q13336,drug,drug_13135,0
dt_Q86UD5,drug,drug_23677676,0
dt_Q9NY16,drug,drug_169870,0
dt_Q9Y6L6,drug,drug_86280293,0
dt_P55017,drug,drug_14855,0
dt_Q8WUG5,drug,drug_135398748,0
dt_Q9UJS0,drug,drug_9684,0
dt_Q9NP58,drug,drug_5311382,0
dt_P33527,drug,drug_65124,0
dt_Q9UNQ0,drug,drug_8575,0
dt_O60706,drug,drug_135473061,0
dt_Q9H2H9,drug,drug_3705,0
dt_Q8N1S5,drug,drug_3813,0
dt_P48764,drug,drug_135398701,0
dt_P53794,drug,drug_105014,0
dt_Q5M8T2,drug,drug_14601425,0
dt_P35498,drug,drug_23665770,0
dt_Q12809,drug,drug_11396600,0
dt_Q9BZD2,drug,drug_54680692,0
dt_P46059,drug,drug_5895,0
dt_A6NNN8,drug,drug_68770,0
dt_Q96FL8,drug,drug_2826718,0
dt_Q9H0C2,drug,drug_21540,0
dt_Q9HC21,drug,drug_54889,0
dt_Q86VW1,drug,drug_277767,0
dt_Q9NTN3,drug,drug_2628,0
dt_P13569,drug,drug_5318624,0
dt_O75746,drug,drug_12251,0
dt_Q5T3U5,drug,drug_135449333,0
dt_Q9GZV3,drug,drug_445643,0
dt_Q9NQ40,drug,drug_27991,0
dt_Q695T7,drug,drug_7410,0
dt_P49279,drug,drug_59447577,0
dt_O60359,drug,drug_442971,0
dt_P50443,drug,drug_6323327,0
dt_Q9NY64,drug,drug_31268,0
dt_Q86UW2,drug,drug_498142,0
dt_Q8WWT9,drug,drug_12932,0
dt_Q9NP78,drug,drug_5311007,0
dt_Q9H598,drug,drug_65866,0
dt_Q969I6,drug,drug_457678,0
dt_P48067,drug,drug_68066,0
dt_Q9Y5Y0,drug,drug_7964,0
dt_P43003,drug,drug_2723842,0
dt_Q7LBE3,drug,drug_189821,0
dt_O14678,drug,drug_128016,0
dt_Q8N357,drug,drug_160876,0
dt_Q8WUX1,drug,drug_9825919,0
dt_Q9UPR5,drug,drug_3076,0
dt_Q92887,drug,drug_9952605,0
dt_Q6ZQN7,drug,drug_3080641,0
dt_Q70HW3,drug,drug_7586,0
dt_P58743,drug,drug_102144689,0
dt_Q9BY10,drug,drug_24180439,0
dt_Q12809,drug,drug_130821,0
dt_Q9NS40,drug,drug_500376,0
dt_Q6J4K2,drug,drug_62819,0
dt_Q8N1S5,drug,drug_9903778,0
dt_Q00975,drug,drug_40813,0
dt_P33527,drug,drug_126961754,0
dt_Q99808,drug,drug_2418,0
dt_Q9H0C2,drug,drug_135418940,0
dt_P43005,drug,drug_838,0
dt_Q86UW1,drug,drug_5712,0
dt_Q495N2,drug,drug_9064,0
dt_Q9C0K1,drug,drug_101993940,0
dt_Q96JT2,drug,drug_68827,0
dt_Q6KCM7,drug,drug_443445,0
dt_P41440,drug,drug_49792852,0
dt_Q9NSA0,drug,drug_3515,0
dt_P45844,drug,drug_20382,0
dt_Q9HCJ1,drug,drug_5311230,0
dt_Q9NUT2,drug,drug_16007240,0
dt_P31639,drug,drug_519103,0
dt_O75751,drug,drug_11644726,0
dt_Q9H310,drug,drug_14888,0
dt_P45844,drug,drug_17750929,0
dt_Q8TED4,drug,drug_11240576,0
dt_Q9NPC2,drug,drug_82533,0
dt_Q99726,drug,drug_163463,0
dt_Q13336,drug,drug_5496,0
dt_Q9BXS9,drug,drug_216326,0
dt_Q9UMX9,drug,drug_11884,0
dt_Q96GZ6,drug,drug_7153,0
dt_Q495N2,drug,drug_71750,0
dt_Q96N87,drug,drug_359,0
dt_P48065,drug,drug_5311007,0
dt_O95342,drug,drug_656954,0
dt_Q8WY07,drug,drug_65348,0
dt_Q9H936,drug,drug_5311498,0
dt_Q9ULF5,drug,drug_11407674,0
dt_Q02978,drug,drug_16136701,0
dt_Q9UN76,drug,drug_7090,0
dt_P14672,drug,drug_1179,0
dt_P41440,drug,drug_9849313,0
dt_Q9BY07,drug,drug_10281,0
dt_Q9Y2W3,drug,drug_8617,0
dt_Q15878,drug,drug_5087,0
dt_Q16348,drug,drug_65067,0
dt_Q92959,drug,drug_16748,0
dt_Q8NCS7,drug,drug_3544,0
dt_Q9BXI2,drug,drug_33,0
dt_P05141,drug,drug_21637538,0
dt_Q6P5W5,drug,drug_23056,0
dt_P78381,drug,drug_5311481,0
dt_Q53GD3,drug,drug_1548887,0
dt_Q7Z2H8,drug,drug_439423,0
dt_Q15758,drug,drug_1986,0
dt_Q04656,drug,drug_44301524,0
dt_P16260,drug,drug_3156,0
dt_P82251,drug,drug_5583,0
dt_P49279,drug,drug_16004692,0
dt_Q99808,drug,drug_9996305,0
dt_Q71RS6,drug,drug_5311108,0
dt_Q8WUM9,drug,drug_72222,0
dt_O15438,drug,drug_6057,0
dt_Q5K4L6,drug,drug_638144,0
dt_Q6P1K1,drug,drug_2230,0
dt_Q9Y694,drug,drug_13313,0
dt_Q9UIG8,drug,drug_4122,0
dt_Q8WUX1,drug,drug_11354606,0
dt_Q8NBW4,drug,drug_17903,0
dt_Q96QD8,drug,drug_2088,0
dt_P55916,drug,drug_60852,0
dt_Q96J66,drug,drug_3382,0
dt_Q16348,drug,drug_9870584,0
dt_P56381,drug,drug_2335,0
dt_P78381,drug,drug_6437354,0
dt_Q86UW2,drug,drug_5284462,0
dt_Q7Z2H8,drug,drug_45259401,0
dt_Q92504,drug,drug_568416,0
dt_Q9BZV2,drug,drug_8264,0
dt_Q9BV35,drug,drug_9865774,0
dt_Q9BYW1,drug,drug_66166,0
dt_Q5M8T2,drug,drug_5374527,0
dt_O00476,drug,drug_6720,0
dt_Q86UK0,drug,drug_2225,0
dt_P55916,drug,drug_8697,0
dt_Q15043,drug,drug_9135,0
dt_Q9H2B4,drug,drug_9912992,0
dt_Q9Y345,drug,drug_5311479,0
dt_O43868,drug,drug_11781,0
dt_Q8IZM9,drug,drug_23690296,0
dt_P13569,drug,drug_39468,0
dt_Q8IZM9,drug,drug_3354,0
dt_P23975,drug,drug_68401,0
dt_Q6ZMH5,drug,drug_54677946,0
dt_P48067,drug,drug_16131138,0
dt_Q8IZM9,drug,drug_54767916,0
dt_Q9UHI7,drug,drug_4593,0
dt_Q504Y0,drug,drug_113918,0
dt_Q969S0,drug,drug_5106,0
dt_Q7LBE3,drug,drug_451668,0
dt_O00476,drug,drug_10170,0
dt_Q8TED4,drug,drug_53000,0
dt_O14975,drug,drug_6917864,0
dt_Q12960,drug,drug_15560577,0
dt_P49279,drug,drug_5282494,0
dt_P48029,drug,drug_265237,0
dt_O95907,drug,drug_5315988,0
dt_Q9Y2C5,drug,drug_439763,0
dt_O15432,drug,drug_67821,0
dt_Q9BZW2,drug,drug_53469059,0
dt_Q99758,drug,drug_7054,0
dt_Q7RTX9,drug,drug_440735,0
dt_O94956,drug,drug_62210,0
dt_Q9UKG4,drug,drug_95069,0
dt_Q9H2Y9,drug,drug_6438373,0
dt_O95202,drug,drug_11969465,0
dt_Q07837,drug,drug_71533725,0
dt_Q6PML9,drug,drug_5282494,0
dt_O60721,drug,drug_37269,0
dt_P50443,drug,drug_66844170,0
dt_Q9H2H9,drug,drug_19118,0
dt_Q9BY07,drug,drug_17049,0
dt_Q8IY50,drug,drug_642159,0
dt_Q9UHI7,drug,drug_4910,0
dt_Q9H2J7,drug,drug_56841828,0
dt_Q86UW2,drug,drug_7807,0
dt_Q495N2,drug,drug_24518,0
dt_Q3KNW5,drug,drug_3444,0
dt_P07355,drug,drug_123879,0
dt_O15431,drug,drug_19037,0
dt_O43808,drug,drug_5282451,0
dt_O75027,drug,drug_21102,0
dt_Q9Y289,drug,drug_135659043,0
dt_P22732,drug,drug_11843,0
dt_P33897,drug,drug_4604,0
dt_Q9UN76,drug,drug_39212,0
dt_O43772,drug,drug_101621366,0
dt_O95528,drug,drug_21575007,0
dt_O15244,drug,drug_119570,0
dt_Q13433,drug,drug_68924,0
dt_Q1EHB4,drug,drug_71301472,0
dt_Q86VL8,drug,drug_20055399,0
dt_Q86UK0,drug,drug_37419,0
dt_Q9NS82,drug,drug_121891,0
dt_Q8WWT9,drug,drug_31429,0
dt_Q8TDB8,drug,drug_129236,0
dt_Q8N357,drug,drug_6072,0
dt_Q9H2Y9,drug,drug_100914718,0
dt_O75746,drug,drug_3182,0
dt_A6NK97,drug,drug_16932,0
dt_Q96A46,drug,drug_71312510,0
dt_Q9Y2P4,drug,drug_27919,0
dt_Q9BV35,drug,drug_5280793,0
dt_Q12809,drug,drug_18502,0
dt_Q9UGH3,drug,drug_3001858,0
dt_Q9H1K4,drug,drug_107908,0
dt_Q15878,drug,drug_19649,0
dt_Q9C0K1,drug,drug_5281718,0
dt_P78383,drug,drug_89683805,0
dt_P78382,drug,drug_133021,0
dt_O95907,drug,drug_153274338,0
dt_Q9NP58,drug,drug_57331232,0
dt_Q9HAS3,drug,drug_104856,0
dt_Q9NQ40,drug,drug_105010,0
dt_Q9NP94,drug,drug_6380,0
dt_O60312,drug,drug_9804938,0
dt_Q15878,drug,drug_114781,0
dt_Q8NCK7,drug,drug_9918692,0
dt_Q7Z2H8,drug,drug_57335384,0
dt_O94956,drug,drug_9876321,0
dt_Q9Y2D2,drug,drug_122172945,0
dt_Q09428,drug,drug_455658,0
dt_Q9NY64,drug,drug_5957,0
dt_Q9NP58,drug,drug_4871,0
dt_P33527,drug,drug_74190,0
dt_Q86VW1,drug,drug_82565,0
dt_Q13336,drug,drug_1103,0
dt_Q16572,drug,drug_10294813,0
dt_Q96Q91,drug,drug_19065601,0
dt_P12236,drug,drug_5768,0
dt_Q8N697,drug,drug_23306,0
dt_Q9NPD5,drug,drug_6433206,0
dt_P02730,drug,drug_129247,0
dt_Q15858,drug,drug_6636,0
dt_Q92581,drug,drug_760,0
dt_Q96DW6,drug,drug_115245,0
dt_P58743,drug,drug_4260,0
dt_Q8IZY2,drug,drug_10692,0
dt_Q9HAS3,drug,drug_6539985,0
dt_Q96CQ1,drug,drug_135456058,0
dt_Q15849,drug,drug_54889,0
dt_Q9Y289,drug,drug_107895,0
dt_Q9H2J7,drug,drug_72036,0
dt_Q96A46,drug,drug_10065980,0
dt_P43007,drug,drug_5280965,0
dt_Q8NEW0,drug,drug_10108554,0
dt_Q8NEW0,drug,drug_4619,0
dt_P49279,drug,drug_637817,0
dt_Q8WUX1,drug,drug_69610,0
dt_Q9BYT1,drug,drug_325,0
dt_Q9NPD5,drug,drug_13663,0
dt_Q96CQ1,drug,drug_9829395,0
dt_P43005,drug,drug_41693,0
dt_Q9NUT2,drug,drug_6683,0
dt_Q8N697,drug,drug_23993,0
dt_P28288,drug,drug_4284720,0
dt_Q9NPD5,drug,drug_7516,0
dt_Q86VW1,drug,drug_520263,0
dt_O95477,drug,drug_57030,0
dt_P48029,drug,drug_59227,0
dt_Q13936,drug,drug_62956,0
dt_Q9NP59,drug,drug_163659,0
dt_Q3KNW5,drug,drug_96539,0
dt_P48067,drug,drug_9866186,0
dt_Q86VD7,drug,drug_159832,0
dt_Q8WUG5,drug,drug_12302722,0
dt_Q9NP94,drug,drug_9887812,0
dt_Q5M8T2,drug,drug_100427,0
dt_Q06495,drug,drug_57369377,0
dt_Q96FL8,drug,drug_10241,0
dt_Q8N8Q9,drug,drug_5882,0
dt_Q09428,drug,drug_13588,0
dt_Q495M3,drug,drug_5253,0
dt_Q6ICL7,drug,drug_375148,0
dt_O95342,drug,drug_44566786,0
dt_P48051,drug,drug_4660115,0
dt_Q8N139,drug,drug_42616,0
dt_O00555,drug,drug_2708,0
dt_Q92536,drug,drug_3000,0
dt_P54707,drug,drug_13613,0
dt_Q6P1M0,drug,drug_53235510,0
dt_Q13621,drug,drug_6398970,0
dt_Q9NP59,drug,drug_11669062,0
dt_Q8TCU3,drug,drug_84645,0
dt_Q86UW2,drug,drug_5282365,0
dt_O95907,drug,drug_5573,0
dt_Q9UKG4,drug,drug_54158,0
dt_Q9UIG8,drug,drug_242777,0
dt_Q6P1M0,drug,drug_503737,0
dt_Q6NXT4,drug,drug_105066,0
dt_P22460,drug,drug_6282,0
dt_Q86UK0,drug,drug_124845,0
dt_Q15758,drug,drug_5313988,0
dt_Q8IVW8,drug,drug_91664,0
dt_O14863,drug,drug_17517,0
dt_Q05940,drug,drug_126941,0
dt_Q8N695,drug,drug_132970,0
dt_Q9H936,drug,drug_108156,0
dt_Q9Y666,drug,drug_132932,0
dt_P56381,drug,drug_171558,0
dt_Q8N8R3,drug,drug_280,0
dt_P43007,drug,drug_4670,0
dt_Q8IY50,drug,drug_5282448,0
dt_Q86UG4,drug,drug_8793,0
dt_Q9NQ40,drug,drug_118513932,0
dt_P19634,drug,drug_456190,0
dt_O60359,drug,drug_57364,0
dt_P46059,drug,drug_354677,0
dt_Q8WWI5,drug,drug_44592366,0
dt_Q92536,drug,drug_5362440,0
dt_P78381,drug,drug_135398737,0
dt_P05141,drug,drug_2710,0
dt_Q8NDX2,drug,drug_128172,0
dt_O14975,drug,drug_18743,0
dt_Q9Y2C5,drug,drug_8027,0
dt_Q9NWF4,drug,drug_54094439,0
dt_Q8TE54,drug,drug_135400873,0
dt_Q9UBX3,drug,drug_11266523,0
dt_Q96DW6,drug,drug_5311479,0
dt_Q9Y619,drug,drug_122038,0
dt_Q92887,drug,drug_7005,0
dt_Q8IVW8,drug,drug_25476,0
dt_Q9NY16,drug,drug_3380,0
dt_Q9Y2D2,drug,drug_42642645,0
dt_P25874,drug,drug_519246,0
dt_Q9Y666,drug,drug_12512,0
dt_Q07837,drug,drug_4680,0
dt_Q9ULF5,drug,drug_77519848,0
dt_Q9NS40,drug,drug_14801,0
dt_Q13433,drug,drug_15530,0
dt_P48051,drug,drug_436058,0
dt_Q9C0K1,drug,drug_24775005,0
dt_P04920,drug,drug_11604525,0
dt_Q8IWA5,drug,drug_6185,0
dt_Q13454,drug,drug_53319290,0
dt_P43007,drug,drug_219023,0
dt_O00555,drug,drug_16323,0
dt_Q5T3U5,drug,drug_11670360,0
dt_Q9NS82,drug,drug_39526,0
dt_Q9Y694,drug,drug_44566786,0
dt_O95788,drug,drug_104929,0
dt_P43005,drug,drug_24858111,0
dt_Q8TB61,drug,drug_23973,0
dt_Q13621,drug,drug_15758,0
dt_Q8NBS3,drug,drug_31553,0
dt_O15427,drug,drug_10426229,0
dt_Q6U841,drug,drug_4943,0
dt_P05141,drug,drug_11568,0
dt_Q6NXT4,drug,drug_177236,0
dt_P45844,drug,drug_60918,0
dt_Q12809,drug,drug_6113,0
dt_Q8NFF2,drug,drug_102041087,0
dt_P50443,drug,drug_198756,0
dt_P35499,drug,drug_147039,0
dt_Q9BY10,drug,drug_6436124,0
dt_Q9NS40,drug,drug_196402,0
dt_O95069,drug,drug_80253,0
dt_Q6PML9,drug,drug_60870,0
dt_P11169,drug,drug_44592366,0
dt_O60359,drug,drug_29950,0
dt_Q86UW2,drug,drug_6473762,0
dt_Q9HBR0,drug,drug_35020890,0
dt_P08183,drug,drug_3394,0
dt_O43868,drug,drug_6419739,0
dt_Q9UI40,drug,drug_123798,0
dt_Q8NBS3,drug,drug_5328940,0
dt_Q8N139,drug,drug_5281912,0
dt_Q8N697,drug,drug_10624,0
dt_P11169,drug,drug_132049,0
dt_Q9UGQ3,drug,drug_101189857,0
dt_Q8NDX2,drug,drug_2747,0
dt_Q8WWZ7,drug,drug_71141,0
dt_Q6PIS1,drug,drug_2576,0
dt_O15439,drug,drug_15529,0
dt_P48067,drug,drug_11884,0
dt_Q8N139,drug,drug_5281614,0
dt_P57103,drug,drug_230710,0
dt_Q8N130,drug,drug_9966051,0
dt_Q92952,drug,drug_10286,0
dt_O75027,drug,drug_28179,0
dt_P11169,drug,drug_5479537,0
dt_Q9H2Y9,drug,drug_1683,0
dt_Q969S0,drug,drug_3380,0
dt_O15440,drug,drug_56962336,0
dt_Q8NDX2,drug,drug_108182,0
dt_P21439,drug,drug_100016,0
dt_P52569,drug,drug_65063,0
dt_Q16572,drug,drug_656557,0
dt_Q8WWI5,drug,drug_5282448,0
dt_O15432,drug,drug_10207,0
dt_Q9UP95,drug,drug_56008,0
dt_O60669,drug,drug_30541,0
dt_Q6ZMH5,drug,drug_56851583,0
dt_Q8N8Q9,drug,drug_10757,0
dt_Q8N8Q9,drug,drug_31288,0
dt_Q07837,drug,drug_26476,0
dt_Q5K4L6,drug,drug_68146,0
dt_P02730,drug,drug_9887704,0
dt_P53007,drug,drug_176158,0
dt_Q12908,drug,drug_84068,0
dt_Q6P1M0,drug,drug_24450,0
dt_Q6NT16,drug,drug_15008962,0
dt_O95069,drug,drug_2518,0
dt_Q6NUK1,drug,drug_154730686,0
dt_Q9H2D1,drug,drug_23668479,0
dt_Q8N139,drug,drug_149755,0
dt_P82251,drug,drug_12708735,0
dt_O00476,drug,drug_5311054,0
dt_Q8NFF2,drug,drug_5591,0
dt_Q5BKX6,drug,drug_54697325,0
dt_Q9NWF4,drug,drug_3194,0
dt_Q6NXT4,drug,drug_9953907,0
dt_O76082,drug,drug_9422,0
dt_Q7RTT9,drug,drug_5284569,0
dt_Q14654,drug,drug_16957,0
dt_Q9UI40,drug,drug_9799453,0
dt_Q2M3G0,drug,drug_5281613,0
dt_Q9HBR0,drug,drug_2942,0
dt_Q96FL8,drug,drug_22772,0
dt_P53985,drug,drug_6918585,0
dt_Q9UBD6,drug,drug_912,0
dt_Q7RTT9,drug,drug_92431,0
dt_P41440,drug,drug_1352,0
dt_O75387,drug,drug_177236,0
dt_Q86UD5,drug,drug_24821094,0
dt_Q14542,drug,drug_995,0
dt_P49279,drug,drug_637568,0
dt_P78382,drug,drug_10914,0
dt_Q7RTX9,drug,drug_54690031,0
dt_O95258,drug,drug_7848,0
dt_Q9NYG8,drug,drug_135659058,0
dt_Q12809,drug,drug_3275,0
dt_Q9NP59,drug,drug_1930,0
dt_Q9Y5Y0,drug,drug_62819,0
dt_Q8NFH8,drug,drug_178060,0
dt_Q8N139,drug,drug_5281954,0
dt_P35498,drug,drug_92536013,0
dt_Q9NVC3,drug,drug_15730,0
dt_O15432,drug,drug_11192,0
dt_Q9UKG4,drug,drug_5284349,0
dt_Q15858,drug,drug_4912,0
dt_Q09428,drug,drug_6450819,0
dt_Q9UGQ3,drug,drug_3025,0
dt_P33527,drug,drug_9889522,0
dt_Q96JW4,drug,drug_72430,0
dt_Q14973,drug,drug_9833954,0
dt_Q13936,drug,drug_6442245,0
dt_Q96Q91,drug,drug_460,0
dt_Q8N130,drug,drug_3961,0
dt_Q9HAB3,drug,drug_89768286,0
dt_Q14940,drug,drug_123938,0
dt_Q8IVJ1,drug,drug_104896,0
dt_Q9BY10,drug,drug_6076,0
dt_O15375,drug,drug_23932,0
dt_P54219,drug,drug_138911098,0
dt_Q504Y0,drug,drug_3689,0
dt_Q13454,drug,drug_3958,0
dt_O15244,drug,drug_644066,0
dt_P12236,drug,drug_119307,0
dt_P32418,drug,drug_135398559,0
dt_Q12960,drug,drug_5311064,0
dt_Q8NBS3,drug,drug_73117,0
dt_P22460,drug,drug_80792,0
dt_O00337,drug,drug_5163,0
dt_Q9UN76,drug,drug_122215,0
dt_Q9UHI5,drug,drug_8079,0
dt_Q9GZV3,drug,drug_131435,0
dt_Q8N695,drug,drug_71310,0
dt_Q96A29,drug,drug_11957714,0
dt_P08195,drug,drug_38347,0
dt_Q6ICL7,drug,drug_56842075,0
dt_P57103,drug,drug_15940185,0
dt_Q96S37,drug,drug_3197,0
dt_O43826,drug,drug_2993,0
dt_Q6XR72,drug,drug_6604776,0
dt_P04920,drug,drug_54680690,0
dt_Q9UI40,drug,drug_176407,0
dt_Q495N2,drug,drug_11583,0
dt_O60312,drug,drug_132306,0
dt_Q5K4L6,drug,drug_31402,0
dt_Q9NY91,drug,drug_13314,0
dt_Q92536,drug,drug_5315988,0
dt_Q86VD7,drug,drug_3085106,0
dt_Q8NCK7,drug,drug_6604132,0
dt_Q96JW4,drug,drug_121499159,0
dt_Q9H2J7,drug,drug_9869929,0
dt_Q86UD5,drug,drug_5311309,0
dt_Q9NYG8,drug,drug_439352,0
dt_Q96BD0,drug,drug_9883002,0
dt_Q9HC21,drug,drug_66004,0
dt_Q96T83,drug,drug_244,0
dt_Q9P2C5,drug,drug_3036038,0
dt_O15438,drug,drug_5326713,0
dt_A1A5C7,drug,drug_150906,0
dt_Q14916,drug,drug_9892294,0
dt_Q96JT2,drug,drug_65492,0
dt_Q96QE2,drug,drug_16130996,0
dt_Q9H9B4,drug,drug_5280373,0
dt_P33897,drug,drug_135618616,0
dt_Q9NP58,drug,drug_11660520,0
dt_Q96GZ6,drug,drug_3053,0
dt_Q6P5W5,drug,drug_92196,0
dt_P21439,drug,drug_2164,0
dt_Q07837,drug,drug_6209,0
dt_Q9H0U3,drug,drug_7149,0
dt_Q5PT55,drug,drug_1038,0
dt_Q9NP91,drug,drug_5742832,0
dt_Q8TCU3,drug,drug_5583,0
dt_Q8N357,drug,drug_66570720,0
dt_Q86VL8,drug,drug_135440064,0
dt_Q8IVJ1,drug,drug_82151,0
dt_O95477,drug,drug_104904,0
dt_Q969S0,drug,drug_151172,0
dt_Q02978,drug,drug_45102710,0
dt_O75027,drug,drug_8225,0
dt_Q8NFF2,drug,drug_46854655,0
dt_Q99624,drug,drug_14677,0
dt_Q15858,drug,drug_5070,0
dt_P11168,drug,drug_104977,0
dt_Q8WWT9,drug,drug_6918682,0
dt_P53794,drug,drug_135487652,0
dt_Q9NUT2,drug,drug_84132,0
dt_Q969I6,drug,drug_8980,0
dt_Q96GZ6,drug,drug_3037006,0
dt_Q8TCU3,drug,drug_6102852,0
dt_Q92952,drug,drug_1549120,0
dt_Q9HC21,drug,drug_379077,0
dt_Q9Y2P4,drug,drug_185457,0
dt_O75387,drug,drug_7855,0
dt_Q14542,drug,drug_36511,0
dt_Q9NPC2,drug,drug_72155,0
dt_Q8IVB4,drug,drug_3830,0
dt_Q08289,drug,drug_61852,0
dt_Q92911,drug,drug_151152,0
dt_Q2M3G0,drug,drug_22880,0
dt_Q86VW1,drug,drug_448949,0
dt_Q6T423,drug,drug_71711120,0
dt_Q13936,drug,drug_24771824,0
dt_Q9H2Y9,drug,drug_68578,0
dt_Q9H1V8,drug,drug_177023,0
dt_Q86UW1,drug,drug_971,0
dt_Q13454,drug,drug_37175,0
dt_Q6PCB7,drug,drug_5546,0
dt_O15375,drug,drug_3149,0
dt_Q9Y6R1,drug,drug_135398559,0
dt_P48751,drug,drug_178387,0
dt_Q8N139,drug,drug_24771867,0
dt_P33527,drug,drug_42396,0
dt_Q9HCJ1,drug,drug_656615,0
dt_P78381,drug,drug_51037431,0
dt_Q13433,drug,drug_91766,0
dt_Q14973,drug,drug_37910,0
dt_Q15878,drug,drug_12550,0
dt_Q96JT2,drug,drug_9904203,0
dt_P46059,drug,drug_3023,0
dt_O95255,drug,drug_7149,0
dt_A0PJK1,drug,drug_2724274,0
dt_Q6P499,drug,drug_137250088,0
dt_Q96G79,drug,drug_116545,0
dt_Q96S37,drug,drug_73024,0
dt_Q96S37,drug,drug_3356,0
dt_A1A5C7,drug,drug_10292573,0
dt_O60359,drug,drug_36326,0
dt_Q8TCC7,drug,drug_12130,0
dt_O14863,drug,drug_67683363,0
dt_O00476,drug,drug_7965,0
dt_Q92887,drug,drug_9870843,0
dt_Q8TE54,drug,drug_26596,0
dt_O75027,drug,drug_65016,0
dt_Q9BRV3,drug,drug_5312137,0
dt_P46721,drug,drug_5280960,0
dt_Q8WWZ4,drug,drug_3649143,0
dt_Q6U841,drug,drug_441893,0
dt_Q6P1K1,drug,drug_107650,0
dt_Q99624,drug,drug_47445,0
dt_Q8NDX2,drug,drug_6912,0
dt_Q9H1N7,drug,drug_16686,0
dt_Q86UD5,drug,drug_16945,0
dt_Q96BD0,drug,drug_31283,0
dt_P30531,drug,drug_6849,0
dt_Q9BXS9,drug,drug_43371,0
dt_Q9UI40,drug,drug_92344,0
dt_Q4G0N8,drug,drug_13695,0
dt_A0PJK1,drug,drug_10660,0
dt_Q07837,drug,drug_24437,0
dt_O95907,drug,drug_17522,0
dt_Q96QE2,drug,drug_8005,0
dt_Q9ULF5,drug,drug_24771867,0
dt_Q86VD7,drug,drug_91936864,0
dt_Q86UW2,drug,drug_679,0
dt_Q6ZSM3,drug,drug_5464025,0
dt_P48065,drug,drug_11526696,0
dt_P36021,drug,drug_4417,0
dt_Q9H2Y9,drug,drug_20161,0
dt_P53985,drug,drug_5234,0
dt_Q9Y2W3,drug,drug_77993,0
dt_Q96BD0,drug,drug_64113,0
dt_P41440,drug,drug_6815,0
dt_Q96DW6,drug,drug_135411,0
dt_P50995,drug,drug_441476,0
dt_P23975,drug,drug_6098,0
dt_Q9H2D1,drug,drug_91741,0
dt_P36021,drug,drug_139298,0
dt_P08195,drug,drug_498142,0
dt_Q9Y6R1,drug,drug_90532,0
dt_Q13936,drug,drug_54686904,0
dt_Q9H2H9,drug,drug_19395,0
dt_Q8TCU3,drug,drug_10326,0
dt_O00476,drug,drug_439302,0
dt_Q06495,drug,drug_11511120,0
dt_P30531,drug,drug_22297,0
dt_Q6KCM7,drug,drug_124203921,0
dt_Q12960,drug,drug_443936,0
dt_P50995,drug,drug_9221,0
dt_P11169,drug,drug_458,0
dt_Q9Y694,drug,drug_4878,0
dt_Q86UG4,drug,drug_5753,0
dt_Q6XR72,drug,drug_53319374,0
dt_Q9Y2W3,drug,drug_863,0
dt_Q496J9,drug,drug_5362440,0
dt_P31645,drug,drug_3651705,0
dt_Q86YT5,drug,drug_5359407,0
